ID,document,AGE
69269faf-28b6-47aa-9fa0-cb4b30c684a6,@username ????????????bon apetite,2
69269faf-28b6-47aa-9fa0-cb4b30c684a6,"“@username: watching my daughter catch some waves! http://t.co/taxglkxcbl”/ that s the best show...enjoy it, chochi",2
69269faf-28b6-47aa-9fa0-cb4b30c684a6,"“@username: on the set for @username very exciting , :) lovely vibe lovely people x”/ rock da house, milady!",2
69269faf-28b6-47aa-9fa0-cb4b30c684a6,"@username and then exhale, pleaseeee...????",2
69269faf-28b6-47aa-9fa0-cb4b30c684a6,@username te asfixiaste? @username en...? what?,2
69269faf-28b6-47aa-9fa0-cb4b30c684a6,https://t.co/s0puq3kytv coming soon in bogota city,2
7175696d-d60e-44ed-aebc-1f8582567995,"alguém aí assistiu ""the zero theorem""? vale o tempo?",1
7175696d-d60e-44ed-aebc-1f8582567995,musical boner http://t.co/caaarx5wfr,1
7175696d-d60e-44ed-aebc-1f8582567995,hahaha tudo em riba,1
7175696d-d60e-44ed-aebc-1f8582567995,"have you ever wondered what would happen if you fell into a black hole?"" — every. fucking. day.",1
7175696d-d60e-44ed-aebc-1f8582567995,"this is so awesome!
que tal um botãozinho mágico grátis? / what about a free magic button? http://t.co/upq0etugzl",1
7175696d-d60e-44ed-aebc-1f8582567995,confere feicers?,1
7175696d-d60e-44ed-aebc-1f8582567995,to all unknown brand designers out there http://t.co/tcy7mwlbtt,1
7175696d-d60e-44ed-aebc-1f8582567995,totally nailed it. http://t.co/cmncujw06c,1
7175696d-d60e-44ed-aebc-1f8582567995,"you can now comment with a sticker!"" — sai pra lá facebook",1
7175696d-d60e-44ed-aebc-1f8582567995,para de rir cara de caralho,1
7175696d-d60e-44ed-aebc-1f8582567995,just upgraded to yosemite and i'm having some issues with the internet. anyone else?,1
7175696d-d60e-44ed-aebc-1f8582567995,"let's go shit at pedrinho's house"" —meus amigos",1
7175696d-d60e-44ed-aebc-1f8582567995,doooooowngrading to mountain lion ~wish me luck,1
7175696d-d60e-44ed-aebc-1f8582567995,guess who's birthday is getting close??? http://t.co/1gffodgzs5,1
7175696d-d60e-44ed-aebc-1f8582567995,brazilian elections 2014 http://t.co/qi9usrx5pq,1
7175696d-d60e-44ed-aebc-1f8582567995,let_youssef_go_green_day.mp3,1
7175696d-d60e-44ed-aebc-1f8582567995,¿¿¿nao tem parcial essa desgraça?????,1
7175696d-d60e-44ed-aebc-1f8582567995,por onde anda weslian roriz????????,1
7175696d-d60e-44ed-aebc-1f8582567995,mas glr 3 min e ainda 94 isso so pode ser brincadeira,1
7175696d-d60e-44ed-aebc-1f8582567995,fecha esse bit torrente e termina de apurar os votos caralho,1
7175696d-d60e-44ed-aebc-1f8582567995,caralhooooooo,1
7175696d-d60e-44ed-aebc-1f8582567995,brilliant. http://t.co/fw7vm0ekcl,1
7175696d-d60e-44ed-aebc-1f8582567995,@username todo um another level,1
7175696d-d60e-44ed-aebc-1f8582567995,i personally think this is one of the most amazing things a human being has ever done. fuck pyramids and shit http://t.co/jrnj7rls3f,1
7175696d-d60e-44ed-aebc-1f8582567995,how to keep your flatmates away from your monster energy http://t.co/1zmuoehfb2,1
7175696d-d60e-44ed-aebc-1f8582567995,"crowd funding forum followed you"" agora vai",1
7175696d-d60e-44ed-aebc-1f8582567995,featured on print magazine's editor's pick: http://t.co/ue6d1qtc8u,1
7175696d-d60e-44ed-aebc-1f8582567995,"starting to feel really bad about disney's characters; weren't they supposed to have a ""happily ever after""? just... http://t.co/ybgfip8ska",1
7175696d-d60e-44ed-aebc-1f8582567995,the new @username sound effects are terribly annoying. please change it.,1
7175696d-d60e-44ed-aebc-1f8582567995,does anyone here have or knows someone who has a land rover defender? i'd really appreciate that the owners of... http://t.co/wwcb7owi5b,1
7175696d-d60e-44ed-aebc-1f8582567995,@username hello! would you be so kind to forward this survey to our fellow land rover defender owners? http://t.co/bvmaguyl6g cheers!,1
7175696d-d60e-44ed-aebc-1f8582567995,";) — travelling to london, united kingdom from bergamo orio al serio airport http://t.co/fjvjsqihwk",1
7175696d-d60e-44ed-aebc-1f8582567995,in case you didn't know… http://t.co/pau3qivc95,1
7175696d-d60e-44ed-aebc-1f8582567995,ah mas va se foder que passaporte agora vale por 10 anos,1
7175696d-d60e-44ed-aebc-1f8582567995,"t
e
x
t
ã
o
—
d
e
—
t
w
i
t
t
e
r
—
t
e
m
—
t
a
m
b
é
m",1
7175696d-d60e-44ed-aebc-1f8582567995,i am groak http://t.co/hqfsxtorti,1
7175696d-d60e-44ed-aebc-1f8582567995,a perfect metaphor for my life http://t.co/c1rw3rdq2j,1
7175696d-d60e-44ed-aebc-1f8582567995,4 years ago…  http://t.co/wbrjhotklr http://t.co/njjgtmvd00,1
7175696d-d60e-44ed-aebc-1f8582567995,but i swear i thought i dreamed her-- she never asked me once about the wrong i did http://t.co/9zyad1r4yr,1
7175696d-d60e-44ed-aebc-1f8582567995,italian cuisine? — eating burgers at l'hamburgheria di eataly http://t.co/rn1zjhnfxr,1
7175696d-d60e-44ed-aebc-1f8582567995,toying somewhere between love and abuse http://t.co/cxmrfmrmmw,1
7175696d-d60e-44ed-aebc-1f8582567995,this is it. happy new year!,1
7175696d-d60e-44ed-aebc-1f8582567995,a hit http://t.co/caupchoxbm,1
7175696d-d60e-44ed-aebc-1f8582567995,"2015 is the year of the apple watch"" —mamãe vai bem, né?",1
7175696d-d60e-44ed-aebc-1f8582567995,oh the irony http://t.co/ivz1ht0zkn,1
7175696d-d60e-44ed-aebc-1f8582567995,@username these look amazing! i love what you did with the cup!,1
7175696d-d60e-44ed-aebc-1f8582567995,"study concludes that women who squirt during sex are actually peeing"" eu sabia!!!!!!!!!!11111111",1
7175696d-d60e-44ed-aebc-1f8582567995,chipotle mexican grill #ftw http://t.co/mvgrkhffnl,1
7175696d-d60e-44ed-aebc-1f8582567995,how great logos are born http://t.co/bfataj7ehb,1
7175696d-d60e-44ed-aebc-1f8582567995,vei to comeno uma maçã minha mae tinha q v isso,1
7175696d-d60e-44ed-aebc-1f8582567995,one shower a day keeps the good bacteria away http://t.co/sxnuo12gcg,1
7175696d-d60e-44ed-aebc-1f8582567995,tetesto bicho panda,1
7418df48-598b-49df-9ccb-be12715c21ea,"center of attention: how facebook users allocate attention across friends - lars backstrom, eytan bakshy,... http://t.co/jryhbzdp",1
7418df48-598b-49df-9ccb-be12715c21ea,stroke victims learn steps to recovery using wii game @username http://t.co/cn5ssqhk,1
7418df48-598b-49df-9ccb-be12715c21ea,weight watchers creates virtual support network to promote healthy living @username http://t.co/srvy2fvv,1
7418df48-598b-49df-9ccb-be12715c21ea,nike builds online motivational community through twitter @username - nike is engaging its fans to build a... http://t.co/fo2xozao,1
7418df48-598b-49df-9ccb-be12715c21ea,need a kidney? check facebook via @username http://t.co/6fyrig6u,1
7418df48-598b-49df-9ccb-be12715c21ea,"kids think technology is fundamentally human - › these kids, the ‘digital natives,” are raised with modern... http://t.co/x4p3mrsk",1
7418df48-598b-49df-9ccb-be12715c21ea,visualization with d3 (by mike dewar) via vimeo http://t.co/vzimmkc8,1
7418df48-598b-49df-9ccb-be12715c21ea,women more likely to buy consumer electronics than men http://t.co/gnqh0bp4,1
7418df48-598b-49df-9ccb-be12715c21ea,a wristwatch that tracks your heartbeats and analyzes the data @username - a 3d accelerometer [that] measures... http://t.co/hnrjtqn7,1
7418df48-598b-49df-9ccb-be12715c21ea,5 ways that android is trying to break the mobile ui paradigm - via co.design http://t.co/ioxpwoma,1
7418df48-598b-49df-9ccb-be12715c21ea,"[infographic] pasta, not bacon, makes you fat. via codesign http://t.co/0zhz51vn",1
7418df48-598b-49df-9ccb-be12715c21ea,video: (via the rise of the e-patient) http://t.co/9nmxytwt,1
7418df48-598b-49df-9ccb-be12715c21ea,luxury hospitals compete for wealthy patients @username - the new york times reports that v.i.p. rooms at the... http://t.co/t5accz7x,1
7418df48-598b-49df-9ccb-be12715c21ea,video: kinshasa one two project ‘can creativity be agile?’ (via @username) http://t.co/pk8umq5s,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: pharmacy’s new branding cures the design blahs (via co.design: business innovation design) http://t.co/zdew4dm3,1
7418df48-598b-49df-9ccb-be12715c21ea,planned parenthood patient care services breakdown: http://t.co/ownkebvi,1
7418df48-598b-49df-9ccb-be12715c21ea,5 planes of ux http://t.co/kqjor7ef,1
7418df48-598b-49df-9ccb-be12715c21ea,the ux wheel http://t.co/6lbxpct7,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: the psychology of color (via cool infographics) http://t.co/cuflglts,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: the n.f.l. players mentioned most on “sportscenter” (via http://t.co/jrke6hr5) innovative use of figures! http://t.co/lca2kfjj,1
7418df48-598b-49df-9ccb-be12715c21ea,"most health solutions aren’t medical, they’re social. http://t.co/mgzgzche",1
7418df48-598b-49df-9ccb-be12715c21ea,use your smartphone to refill your prescriptions at cvs http://t.co/jkbzegan,1
7418df48-598b-49df-9ccb-be12715c21ea,first drafts come from the heart. second drafts come from the head. - dr. rachna jain,1
7418df48-598b-49df-9ccb-be12715c21ea,video: (via designing for cx (the ux of social media)) http://t.co/dgriwgvu,1
7418df48-598b-49df-9ccb-be12715c21ea,15 unconventional jobs for a computer science major http://tumblr.com/xyb13hd1ut,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: four ways to mix fonts (via ask h&fj) http://t.co/atwcbk99,1
7418df48-598b-49df-9ccb-be12715c21ea,xrds: smarter cities: making societies smarter - peter j. mcnerney and ning zhang. 2011. smarter cities:... http://t.co/eauzm8l5,1
7418df48-598b-49df-9ccb-be12715c21ea,usability testing ehrs - art swanson and scott lind. 2011. usability testing ehrs: examples from the front... http://t.co/i8r0mmk2,1
7418df48-598b-49df-9ccb-be12715c21ea,video: creating a culture of ux (via whitney hess) http://t.co/4g1ke9xg,1
7418df48-598b-49df-9ccb-be12715c21ea,asthma disproportionately affects low-income populations / ucla newsroom http://tumblr.com/xyb13ledvu,1
7418df48-598b-49df-9ccb-be12715c21ea,"photo: a house designed like a web application (via david galbraith’s blog) yes, he gets it! — “a user’s... http://t.co/ihucgzdl",1
7418df48-598b-49df-9ccb-be12715c21ea,"technology as a material - to make art with technology, one does not use it as a tool; one must understand... http://t.co/mxzuonre",1
7418df48-598b-49df-9ccb-be12715c21ea,eytan bakshy's study of 250 mill facebook users supports granovetter's theory on the strength of weak ties http://t.co/aajnyhvo,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: where does product management belong in the organization? (via pragmatic marketing) “as companies... http://t.co/tgazobcx,1
7418df48-598b-49df-9ccb-be12715c21ea,"video: mobile, social, games, texts…and health | pew research center’s internet & american life project http://tumblr.com/xyb13sbxpz",1
7418df48-598b-49df-9ccb-be12715c21ea,"smith said that though pew doesn’t know why people in small towns are so much less likely to use..."" http://tumblr.com/xyb13t3s78",1
7418df48-598b-49df-9ccb-be12715c21ea,how target figured out a teen girl was pregnant before her father did - forbes - › [pole] ran test after... http://t.co/zttvv10r,1
7418df48-598b-49df-9ccb-be12715c21ea,responsive wireframing examples http://t.co/jbrirp1h,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: the life of an internet meme http://t.co/reujejqv,1
7418df48-598b-49df-9ccb-be12715c21ea,"[chart] parkinson's law... ""work always expands to fill time available"" http://t.co/dib8gzws",1
7418df48-598b-49df-9ccb-be12715c21ea,[photo] tools #evolution http://t.co/qarh77th,1
7418df48-598b-49df-9ccb-be12715c21ea,global publics embrace social networking via pew research center's internet & american life project -... http://tumblr.com/xyb13y6tuk,1
7418df48-598b-49df-9ccb-be12715c21ea,women underestimate their performance on the job - the juggle - wsj http://tumblr.com/xyb13yp4ya,1
7418df48-598b-49df-9ccb-be12715c21ea,"hci student robbed, uses iphone to catch culprits | human-computer interaction institute http://tumblr.com/xyb13z6jck",1
7418df48-598b-49df-9ccb-be12715c21ea,newlywed man to divorce wife he claims faked leukemia to score free dress and honeymoon - newsweek: http://tumblr.com/xyb13zpsuc,1
7418df48-598b-49df-9ccb-be12715c21ea,"design isn’t about making things look pretty, it’s about making things functional in an aesthetic way."" http://tumblr.com/xyb140ee3d",1
7418df48-598b-49df-9ccb-be12715c21ea,photo:  http://t.co/jbx4kcer,1
7418df48-598b-49df-9ccb-be12715c21ea,happiness is not a destination - bobulate: http://t.co/xfxugwsk,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: (via a day in the life of the internet [infographic]) http://t.co/vukngoqf,1
7418df48-598b-49df-9ccb-be12715c21ea,"quote: ""growth and comfort do not coexist."" virginia rometty http://t.co/ztqz93bp",1
7418df48-598b-49df-9ccb-be12715c21ea,8 job-getting tips from a guy who's hired 500 people in the past 5 years via wise bread http://tumblr.com/xyb1470vqt,1
7418df48-598b-49df-9ccb-be12715c21ea,5 predictions for online data in 2011 - 1. “data scientist” is the new community manager 2. data management... http://tumblr.com/xyb147il1q,1
7418df48-598b-49df-9ccb-be12715c21ea,"photo: facebook upgrades photos: look out, flickr http://tumblr.com/xyb1483rrc",1
7418df48-598b-49df-9ccb-be12715c21ea,photo: the startup curve (via swissmiss) http://t.co/stqbrjmm,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: the methodology translator (via phd comics) http://t.co/uul8ufy7,1
7418df48-598b-49df-9ccb-be12715c21ea,"photo: everyone uses e-mail, but blogging is on the decline [study] http://tumblr.com/xyb149izzk",1
7418df48-598b-49df-9ccb-be12715c21ea,photo: what would facebook and twitter sneakers look like? [pics] http://tumblr.com/xyb14a9jbv,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: 10 creative uses of the new facebook profile [pics] http://tumblr.com/xyb14b1t62,1
7418df48-598b-49df-9ccb-be12715c21ea,"maternal leave now possible with nsf grants - thank you, mrs. obama! supporting work-life balance for our... http://t.co/iy8lmwcn",1
7418df48-598b-49df-9ccb-be12715c21ea,5 important tips for better eye health in a digital world - customize your environment think about lighting... http://tumblr.com/xyb14bu9rf,1
7418df48-598b-49df-9ccb-be12715c21ea,"why writing a dissertation is harder than having a baby 1. three months before your due date, your..."" http://t.co/jxtdtt7b",1
7418df48-598b-49df-9ccb-be12715c21ea,@username things are going well!! almost done with first draft!! how's life going for you?,1
7418df48-598b-49df-9ccb-be12715c21ea,link: searching for best hotel prices using predictive algorithms http://t.co/mixi6gy9,1
7418df48-598b-49df-9ccb-be12715c21ea,"@username wow, congrats on the position!! =)",1
7418df48-598b-49df-9ccb-be12715c21ea,[infographic] the history of apple products http://t.co/kjunrgr2,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: the wealth divide in internet usage [stats] http://tumblr.com/xyb14for44,1
7418df48-598b-49df-9ccb-be12715c21ea,watchie gps watch empowers alzheimer's and dementia patients http://t.co/skgagep3,1
7418df48-598b-49df-9ccb-be12715c21ea,intel infographic generator app http://t.co/21rqxtcy,1
7418df48-598b-49df-9ccb-be12715c21ea,noredink app - automating grading process for english teachers http://t.co/wefyvqma,1
7418df48-598b-49df-9ccb-be12715c21ea,how online retailers can leverage facebook's open graph http://tumblr.com/xyb14gpsbo,1
7418df48-598b-49df-9ccb-be12715c21ea,video: jer thorp: make data more human (via video on http://t.co/kcfkejbl) http://t.co/8je8m8v1,1
7418df48-598b-49df-9ccb-be12715c21ea,how consumers are using smartphones in stores [study] - other findings: 52% used their smartphones to find a... http://tumblr.com/xyb14heien,1
7418df48-598b-49df-9ccb-be12715c21ea,6 ways to score a job through twitter - tweet like an industry expert use twitter hashtags connect with... http://tumblr.com/xyb14i4ycl,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: holiday shopping online - social media graphics http://tumblr.com/xyb14j7t94,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: the santa brand book – marketing guidelines from the north pole http://tumblr.com/xyb14jr9ld,1
7418df48-598b-49df-9ccb-be12715c21ea,i just got a $5 credit for movies and tv shows @username. click http://amzn.to/hh8gtp to get yours. #get5,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: cool infographics - blog - christmas in the world 2010 http://tumblr.com/xyb14k6xhc,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: jerrylieveld: disciplines of design http://t.co/jkndtmy2,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: (via a lot of android phones and condoms share the same name) http://t.co/bjjraghj,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: 5 innovative technologies changing health care [videos] http://tumblr.com/xyb14nd3vg,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: visualizing bloodtests http://tumblr.com/xyb14noxpe,1
7418df48-598b-49df-9ccb-be12715c21ea,the shrinking female it workforce - women in mid-management are leaving it at an alarming rate. the tough... http://tumblr.com/xyb14ogk6w,1
7418df48-598b-49df-9ccb-be12715c21ea,"photo: › recognizing that females have risen to 44% of the american football fan population, the nfl opened... http://tumblr.com/xyb14ovfi8",1
7418df48-598b-49df-9ccb-be12715c21ea,sports and social media: why the best is yet to come - fans have proven time and again that they want to... http://tumblr.com/xyb14pa0qm,1
7418df48-598b-49df-9ccb-be12715c21ea,"new studies show that your spending habits say a lot about how cool you are - › according to a new study,... http://t.co/bkubgid9",1
7418df48-598b-49df-9ccb-be12715c21ea,"startup healthrally hopes social is the secret ingredient for wellness - › [healthrally], a new san... http://t.co/nb7tigry",1
7418df48-598b-49df-9ccb-be12715c21ea,"why a woman's razor costs more than a man's, and other fun facts - the new york times confirms that gender... http://t.co/qsvyyukt",1
7418df48-598b-49df-9ccb-be12715c21ea,75+ ways to do good with social media http://tumblr.com/xyb14posy6,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: what the jobs data tells us: trends in health care hiring http://t.co/k4mxdlki,1
7418df48-598b-49df-9ccb-be12715c21ea,"love your users - › in november 2009, a pharmacist working for the department of veterans affairs was... http://tumblr.com/xyb14q3z8h",1
7418df48-598b-49df-9ccb-be12715c21ea,video: name: dailyfeats big idea: dailyfeats offers a way for people to get motivated to achieve their... http://t.co/uqmkc784,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: ilovecharts: http://t.co/alhphksu,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: behind the scenes of the world’s first live-tweeted open-heart surgery (via mashable) doctors at... http://t.co/ibjxxuup,1
7418df48-598b-49df-9ccb-be12715c21ea,"the big squeeze - pressed for higher productivity, yet pinched by flat wages, many it workers are ready to... http://tumblr.com/xyb14qkly5",1
7418df48-598b-49df-9ccb-be12715c21ea,"video: health i.t.- advancing care, empowering patients (via discovery cme) discovery channel presents an... http://t.co/3knev6if",1
7418df48-598b-49df-9ccb-be12715c21ea,photo: how a niche shopping site plans to transform local economies (via hellodoctorkitty) http://tumblr.com/xyb14vflzi,1
7418df48-598b-49df-9ccb-be12715c21ea,fashion line gets an interactive twist with microsoft tags - › shoppers can use the microsoft tag reader app... http://tumblr.com/xyb14vwr7i,1
7418df48-598b-49df-9ccb-be12715c21ea,photo: facebook status updates: young people are self-centered and old ramble http://tumblr.com/xyb14wfyhq,1
7418df48-598b-49df-9ccb-be12715c21ea,the simplified model via http://t.co/a7welc2i http://t.co/gdu4ayyc,1
7418df48-598b-49df-9ccb-be12715c21ea,the extended model via http://t.co/a7welc2i http://t.co/0tytejff,1
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,rt @username: computer languages character distribution (with svg charts) http://t.co/djepjqxrap #python #ruby #java #javascript #hacklang,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,are you geek or nerd? http://t.co/lg9sazy1mp it seems i'm mostly #nerd,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,40 maps that explain the internet http://t.co/qhztzjkmq7,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,"gamifying"" personality data collection in 3 steps  http://t.co/h09u9hbepy",2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,the world cup vs. the phd http://t.co/lukrwrss6z,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,configuring cosmos to allow to process up to 1m documents per hour #worldcup,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,retrieving and processing 12 world trending topics in real time http://t.co/84xxcscwq1,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,your facebook personality: compare your use of language to friends and celebrities http://t.co/w1vje98cpd,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,some issues showing why twitter is struggling to grow http://t.co/oyry2cryke,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,emotion in marketing: how our brains decide which content is shareable http://t.co/m3ufzikcg1 #neuroscience,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,a sudden invitation to participate in: round-table discussion: what can theoretical linguistics do for nlp research? http://t.co/2d1ors1ckg,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,"nueva entrada en mi blog ""hablemos de i+d"": what can (theoretical) linguistics do for nlp research? http://t.co/san4i4ugx9",2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,para mi knowledge requiere de inteligencia humana rt @username: information vs. knowledge #cosmos http://t.co/i69ideacjp cc @username,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,¡¡muy grande!! batman death metal http://t.co/4dzep4vlzn,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,rt @username: the best thesis defense is a good thesis offense http://t.co/bmmngohsmb cc @username,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,crowdsourcing resources for the johns hopkins data science specialization http://t.co/hoobd24dck,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,"i'd like to know how they do it- facebook is testing a ""satire"" tag to help you figure out what's real and what's not http://t.co/0qh1ekqkgu",2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,"wow, i recommend its full reading - do software engineers get enough respect? http://t.co/fsbalouw4m",2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,really? - email is not going anywhere http://t.co/aqnz5ffgwp,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,i want to read the full work! - companies that don't understand engineers don't respect engineers http://t.co/kepn0lamw7,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,sign up for a free bitcoin wallet @username http://t.co/f4zedjyfd9 https://t.co/ohgzaxrkrf #tweet4btc #bitcoin #1f4jiwb6nlmytsrcb9zwce1g6uswd11hs6,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,"preparando el asunto, niñas a la cama, merche, tonight is right for love! ???? http://t.co/1wppryxxfa",2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,data marketing 101: how startups can put their data to work http://t.co/q0i7p5fuom,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,are altcoins undermining bitcoin's credibility? http://t.co/pentlwhpgs,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,information extraction fail... http://t.co/2veurpma6m,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,“@username: skype’s real time translator learns how to speak from social media http://t.co/x58otlta8o /cc @username @username”,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,catch up on 'doctor who' just in time for season 8 http://t.co/pj6r7crhgy,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,geojson into scraperwiki will go! https://t.co/smw8vmqjbf,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,the power of metadata! - google for spies: how the nsa created its own search engine http://t.co/uzalbf4y9o vía @username,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,a (very) brief review of published human subjects research conducted with social media companies http://t.co/bjguwuvtah,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,"interesante, pero el peer review no es tan ideal como se pinta - why more companies should submit to peer review http://t.co/ij4bydlmiy",2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,twitter analytics ya está disponible - twitter wants everyone to know how many people read their tweets http://t.co/dnjjgxvfxi,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,celebrity photo leak: is poor icloud security to blame? http://t.co/gch12qzw7d,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,"que no haya límite de intentos, sí es un fallo de icloud - apple says icloud wasn't breached in celebrity photo leak http://t.co/ha4jzbwjeu",2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,apple reveals the most common reasons that it rejects apps http://t.co/85xedaflx9,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,correlation does not imply causation (image by randall munroe) http://t.co/tsseionp8t,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,why landing page emotion makes all the difference in the world? http://t.co/1otueftlq3,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,clef 2014 lab proceedings have been published on ceur-ws: http://t.co/apiefkuiij,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,going to sheffield! http://t.co/rzg3d6txfz,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,"martin presenting our shared task pan: author identification, plagiarism detection and author profiling http://t.co/uedxpi0fjq",2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,our keynote speaker fabio celli explaining the big five theory for  personality recognition http://t.co/smmd9gx1zt,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,author profiling at pan is the unique laboratory with 4 (spanish) companies involved #marcaespaña http://t.co/3rjfmyktkz,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,if programming languages were vehicles... http://t.co/sexq87hxrm i really liked c!,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,facial expression recognition by the fbi http://t.co/bgspfwz1dq,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,"quien se apunta? rt @username: sixth summer school on advanced statistics and data mining (madrid, july 4th-5th) http://bit.ly/ewifsb",2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,dedicated to my friends who live in cold places... http://t.co/cqjarlkigv  what a bad luck! ;-),2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,rt @username: mit computer scientists use machine learning to predict the price of bitcoin http://t.co/aiy8qieket #datamining,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,"wow, chomsky talked about psychopaths and sociopaths in an interview by rob kall http://t.co/x4bjlgssuu",2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,the evolution of programming: from dll hell to api keys & tokens hell... :-(,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,cern may not have discovered higgs boson after all http://t.co/fsmsgikmom,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,are you interested in knowing how people see you on twitter? http://t.co/wf3lvzbsvu,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,call for papers for ijcnn 2015: neuro-adaptive systems for big data and social media analysis http://t.co/l4xxtl92uo #bigdata #socialmedia,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,top 10 most innovative companies #bigdata http://t.co/j1yd4i4xi1,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,book review: seven databases in seven weeks by eric redmond and jim r. wilson https://t.co/62fyrjdtaa,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,world language tree of lexical similarities  http://t.co/4xv8qiyj4a,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,rt @username: introduction to statistical data analysis in python – frequentist and bayesian methods http://t.co/izf26bgzq3 #python,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,join 'sons of anarchy' director paris barclay for a hangout ahead of the finale http://t.co/ymqrmppkuf,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,a data analyst's blog is transforming how new yorkers see their city http://t.co/udgsmuzdwu,2
912ab3dd-fbc1-4bdf-a3e0-07a8ce054ece,swiftkey announce successful project with professor stephen hawking http://t.co/yzxu7mrgkh,2
